sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,is_high_sessions,is_high_drives,is_high_total_sessions,is_high_driven_km_drives,is_high_duration_minutes_drives,is_high_total_navigations_fav1,is_high_total_navigations_fav2,sessions_per_day_after_onboarding,total_sessions_per_day_after_onboarding,drives_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,km_per_driving_day,minutes_per_driving_day,percent_sessions_in_last_month,total_favorite_navigations,has_favorite_navigation,favorite_navigations_per_session,actual_churn,predicted_churn,churn_probability,error_type,predicted_churn_threshold,risk_tier,behavior_cluster
53,44,166.6606788,583,76,298,5969.128186,4750.068113,4,4,Android,0,0,0,0,1,0,1,0.0909090909090909,0.2858673735849056,11.0,11.0,135.66200422727272,107.95609347727272,1492.2820465,1187.51702825,0.3180114252600776,374,1,2.2440806235333777,1,1,0.4986915121237278,True Positive,1,High Risk,0
31,31,70.96944132,115,33,23,1422.440823,831.7574051,2,2,Android,0,0,0,0,0,0,0,0.2695652173913043,0.6171255766956522,15.5,15.5,45.88518783870968,26.830884035483876,711.2204115,415.87870255,0.4368077220760626,56,1,0.7890720140728874,1,1,0.4276892955989678,True Positive,1,High Risk,2
66,60,95.80913506,321,41,1,839.1379655,642.9885864,0,0,iPhone,0,0,0,0,0,0,0,0.205607476635514,0.2984708257320872,0.0,0.0,13.985632758333333,10.71647644,0.0,0.0,0.6888695943102693,42,1,0.4383715600156259,0,1,0.4072397821896276,False Positive,1,High Risk,2
37,32,206.9353401,689,106,99,4632.529102,2628.8842,1,1,iPhone,0,0,0,0,0,0,0,0.0537010159651669,0.3003415676342525,32.0,32.0,144.7665344375,82.15263125,4632.529102,2628.8842,0.1787998124540739,205,1,0.990647609542842,1,1,0.6317338566742425,True Positive,1,High Risk,2
139,112,190.8394604,239,41,13,3582.527504,2917.704891,6,2,iPhone,0,0,0,0,0,0,0,0.5815899581589958,0.7984914661087866,18.666666666666668,56.0,31.986852714285718,26.050936526785712,1791.263752,1458.8524455,0.7283608940659109,54,1,0.2829603473349582,0,1,0.4558851662399665,False Positive,1,High Risk,2
80,65,123.8550336,2514,238,88,7598.04623,1238.382113,1,1,Android,0,0,0,0,0,0,0,0.0318217979315831,0.0492661231503579,65.0,65.0,116.89301892307692,19.052032507692303,7598.04623,1238.382113,0.645916420792122,326,1,2.6321094147278967,1,1,0.500436096859845,True Positive,1,High Risk,2
41,35,49.06559479,1217,0,33,1053.137744,545.6283986,1,1,iPhone,0,0,0,0,0,0,0,0.0336894001643385,0.0403168404190632,35.0,35.0,30.08964982857143,15.589382817142855,1053.137744,545.6283986,0.8356160803813625,33,1,0.6725690403069503,0,1,0.3831658520155372,False Positive,1,High Risk,2
1,1,40.51020421,2157,86,29,5924.597895,4685.875039,4,2,Android,0,0,0,0,1,0,0,0.0004636068613815,0.0187808086277236,0.25,0.5,5924.597895,4685.875039,2962.2989475,2342.9375195,0.0246851384608214,115,1,2.838790922994461,0,1,0.4881483351127507,False Positive,1,High Risk,2
46,39,50.35156572,1326,116,165,7976.446189,4595.852257,1,1,iPhone,0,0,0,0,0,0,1,0.0346907993966817,0.0379725231674208,39.0,39.0,204.52426125641023,117.84236556410256,7976.446189,4595.852257,0.9135763574026948,281,1,5.580759922394723,1,1,0.6256539958902901,True Positive,1,High Risk,2
108,87,348.9801741,649,318,0,5993.302751,3707.548221,1,1,Android,0,0,0,0,0,0,0,0.1664098613251155,0.537719836825886,87.0,87.0,68.8885373678161,42.615496793103446,5993.302751,3707.548221,0.3094731678626897,318,1,0.9112265498179198,0,1,0.7662878157279158,False Positive,1,High Risk,2
89,71,503.4212092,1251,282,35,1490.422544,693.7553787,3,3,iPhone,0,0,1,0,0,0,0,0.0711430855315747,0.4024150353317346,23.666666666666668,23.666666666666668,20.99186681690141,9.77120251690141,496.8075146666667,231.25179290000003,0.1767903266162191,317,1,0.6296913880600166,0,1,0.4107367612163419,False Positive,1,High Risk,0
347,283,394.1113268,385,3,13,3510.108855,1165.136115,2,2,Android,1,1,0,0,0,0,0,0.9012987012987012,1.023665783896104,141.5,141.5,12.403211501766783,4.117088745583039,1755.0544275,582.5680575,0.880461880701268,16,1,0.0405976659689345,1,1,0.5947739971717306,True Positive,1,High Risk,1
21,17,66.06408201,312,0,16,2407.137245,957.3006748,0,0,iPhone,0,0,0,0,0,0,0,0.0673076923076923,0.2117438525961538,0.0,0.0,141.59630852941177,56.3118044,0.0,0.0,0.3178731825384521,16,1,0.2421890914578682,1,1,0.3973979641748125,True Positive,1,High Risk,2
339,273,365.3128476,1761,310,18,4065.961787,2501.688159,1,1,iPhone,1,1,0,0,0,0,0,0.1925042589437819,0.2074462507666098,273.0,273.0,14.89363291941392,9.163692890109887,4065.961787,2501.688159,0.9279717431980072,328,1,0.8978605656901074,0,1,0.7225105003547425,False Positive,1,High Risk,1
3,3,186.9150551,218,250,14,3517.586493,2552.141197,5,5,Android,0,0,0,0,0,0,0,0.0137614678899082,0.8574085096330275,0.6,0.6,1172.528831,850.7137323333333,703.5172986,510.4282394,0.0160500715065193,264,1,1.4124062925737009,0,1,0.4848837946924029,False Positive,1,High Risk,0
2,2,44.19134657,2140,39,0,3969.682141,2318.059894,4,1,iPhone,0,0,0,0,0,0,0,0.0009345794392523,0.0206501619485981,0.5,2.0,1984.8410705,1159.029947,3969.682141,2318.059894,0.04525772928942,39,1,0.8825257211436904,0,1,0.4439546983614991,False Positive,1,High Risk,2
14,14,65.93955528,171,259,88,3897.15009,3007.71431,3,3,Android,0,0,0,0,0,0,0,0.0818713450292397,0.3856114343859648,4.666666666666667,4.666666666666667,278.3678635714286,214.8367364285714,1299.05003,1002.5714366666666,0.2123156569763265,347,1,5.262395212198951,0,1,0.5097207575859374,False Positive,1,High Risk,2
131,105,267.2081985,483,443,45,4511.951283,2512.383742,7,7,iPhone,0,0,0,0,0,1,0,0.2712215320910973,0.5532260838509316,15.0,15.0,42.9709646,23.92746420952381,644.564469,358.91196314285713,0.490254418597115,488,1,1.8262912692778024,1,1,0.4651291004570807,True Positive,1,High Risk,0
288,237,300.8752054,1911,25,8,3086.837567,1345.815233,6,1,iPhone,1,1,0,0,0,0,0,0.1507064364207221,0.1574438542124542,39.5,237.0,13.024631084388188,5.678545286919832,3086.837567,1345.815233,0.9572074894543636,33,1,0.1096800248333124,1,1,0.3865656689427597,True Positive,1,High Risk,1
185,148,226.8566033,609,541,0,5079.435754,1905.250546,11,8,Android,0,0,0,0,0,1,0,0.3037766830870279,0.3725067377668308,13.454545454545457,18.5,34.320511851351355,12.8733145,634.92946925,238.15631825,0.8154931234483489,541,1,2.3847663772192256,1,1,0.3957961619084049,True Positive,1,High Risk,0
198,161,450.327563,438,48,14,3295.268721,687.8380824,5,2,Android,0,0,0,0,0,0,0,0.4520547945205479,1.0281451210045662,32.2,80.5,20.46750758385093,4.2722862260869565,1647.6343605,343.9190412,0.4396799491484824,62,1,0.1376775598343732,1,1,0.4154200361724462,True Positive,1,High Risk,1
